Date;AvgTemp;MaxTemp;MinTemp;Precipitation;RelHumidity;CloudCover;SunshineDuration;AirPressure;Wind;VaporContent
1895-05-16;17.5;24.8;8.3;0.0;36.0;9.8;13.7;996.9;3.9;6.8
1895-05-17;18.0;23.8;12.0;0.0;61.0;53.7;7.2;992.0;1.3;12.4
1895-05-18;17.5;23.6;12.7;0.0;73.0;51.7;5.3;992.3;0.7;14.7
1895-05-19;16.4;21.4;11.2;0.0;76.9;69.6;1.1;995.5;1.4;14.3
1895-05-20;13.0;17.5;10.8;0.0;78.9;67.5;1.0;996.5;3.0;12.3
1895-05-21;12.1;18.2;9.6;0.0;72.9;35.5;8.4;998.6;2.5;10.5
1895-05-22;18.1;25.1;6.4;0.0;61.9;11.4;13.5;999.2;2.4;12.3
1895-05-23;22.3;30.3;12.8;0.0;45.8;9.3;14.5;998.6;5.3;11.3
1895-05-24;19.0;27.9;14.3;0.0;59.8;59.3;7.9;993.6;6.6;13.6
1895-05-25;13.7;19.2;10.4;0.3;64.8;49.2;9.9;1001.3;5.3;10.4
1895-05-26;11.6;15.7;10.4;0.1;74.8;65.1;3.2;1001.6;7.1;10.7
1895-05-27;10.6;13.2;7.6;0.6;76.8;69.1;1.2;1002.3;5.6;9.9
1895-05-28;9.7;15.8;8.6;0.0;82.7;57.0;4.5;1003.9;5.5;10.5
1895-05-29;11.3;16.0;4.9;0.1;79.7;73.0;5.0;1001.4;6.0;10.8
1895-05-30;9.6;13.1;6.2;0.0;49.7;66.9;4.1;1001.0;5.7;6.4
1895-05-31;9.8;15.0;5.3;0.0;47.7;32.9;10.4;999.8;2.8;6.1
1895-06-01;9.1;14.9;4.6;0.0;64.7;32.8;8.0;1002.2;3.7;8.0
1895-06-02;12.5;17.0;5.1;0.0;52.7;36.8;8.1;1003.5;0.0;7.6
1895-06-03;14.7;21.3;7.9;0.0;43.6;36.7;9.4;1003.5;1.1;7.5
1895-06-04;15.8;22.7;8.6;0.0;44.6;32.7;13.1;1009.0;0.9;8.3
1895-06-05;14.0;19.4;7.0;0.0;58.6;50.6;7.8;1011.1;0.1;9.8
1895-06-06;16.4;21.0;10.4;0.0;44.6;28.6;12.8;1012.9;3.8;8.4
1895-06-07;15.8;22.7;6.4;0.0;35.6;2.5;15.7;1014.8;3.9;6.3
1895-06-08;16.8;23.2;4.0;0.0;40.6;20.5;14.1;1013.4;0.5;7.6
1895-06-09;16.2;21.6;9.1;0.0;43.5;10.4;14.3;1011.6;1.4;8.3
1895-06-10;10.8;21.1;9.0;7.3;82.5;58.4;5.4;1009.9;2.9;11.6
1895-06-11;10.7;11.9;8.7;2.5;87.5;72.4;0.5;1008.0;6.3;11.9
1895-06-12;12.7;17.0;9.3;5.1;84.5;50.3;3.7;1007.8;1.9;13.4
1895-06-13;15.2;20.8;8.4;0.0;68.5;32.3;9.8;1008.0;2.2;12.2
1895-06-14;18.2;24.3;10.3;0.0;51.5;16.3;13.9;1005.8;1.9;11.5
1895-06-15;19.1;25.3;10.9;0.0;43.5;12.2;15.2;1006.6;5.6;10.0
1895-06-16;17.5;25.1;9.2;0.0;49.5;4.2;15.7;1009.4;4.9;9.9
1895-06-17;20.4;26.5;11.7;0.0;48.5;8.2;14.2;1013.8;3.5;11.8
1895-06-18;20.3;25.3;11.5;0.0;48.5;0.2;15.5;1009.7;8.2;12.0
1895-06-19;21.1;27.1;12.8;1.1;50.4;2.1;16.0;1001.9;5.3;12.8
1895-06-20;14.9;21.6;13.5;0.0;56.4;60.1;8.9;992.9;9.3;10.2
1895-06-21;12.6;15.6;6.2;0.0;58.4;64.1;3.1;996.3;4.6;9.1
1895-06-22;13.7;18.0;9.1;0.0;51.4;42.1;7.3;995.3;1.7;8.7
1895-06-23;16.4;22.0;8.6;2.8;60.4;72.1;3.1;986.8;2.8;12.3
1895-06-24;15.6;19.7;13.2;0.3;63.4;24.0;8.4;986.3;2.6;12.7
1895-06-25;12.6;17.1;9.4;2.3;72.4;36.0;10.4;994.5;3.2;11.5
1895-06-26;10.9;18.1;9.3;5.9;84.4;60.0;8.2;999.9;1.4;12.4
1895-06-27;14.9;18.9;7.7;0.0;66.4;66.0;6.3;1000.4;0.0;11.4
1895-06-28;19.9;29.1;14.4;2.1;65.4;34.0;13.0;998.3;2.0;16.8
1895-06-29;17.8;23.3;14.3;0.0;73.4;48.0;7.6;1000.5;2.9;17.0
1895-06-30;16.1;21.4;10.2;0.0;65.4;44.0;8.3;1005.2;3.3;13.2
1895-07-01;13.9;15.7;11.3;0.0;74.4;74.0;0.5;1005.4;1.9;12.8
1895-07-02;16.7;22.5;8.5;0.0;69.4;18.0;14.0;1004.3;3.9;13.9
1895-07-03;18.2;25.4;11.1;0.0;48.4;8.0;15.1;1003.3;3.6;11.0
1895-07-04;15.3;21.8;6.7;0.0;53.4;2.0;16.0;1003.8;2.5;9.9
1895-07-05;15.1;21.6;7.6;0.0;43.4;4.0;15.6;1000.0;4.1;8.0
1895-07-06;18.4;25.1;9.0;0.0;39.4;16.0;13.3;1000.4;2.9;9.1
1895-07-07;20.6;27.4;10.8;0.0;39.4;18.0;13.4;1002.1;2.6;10.6
1895-07-08;22.8;29.6;14.4;0.0;34.4;2.0;13.8;999.6;1.6;10.3
1895-07-09;22.8;30.3;13.3;0.0;40.4;26.0;14.6;998.1;6.7;12.2
1895-07-10;20.5;26.0;15.9;0.0;61.4;72.1;7.3;1000.3;5.6;16.2
1895-07-11;17.9;25.7;14.1;1.7;84.4;58.1;5.3;994.9;1.1;19.5
1895-07-12;18.3;25.3;14.5;0.4;70.4;44.1;8.8;991.2;2.8;16.6
1895-07-13;16.6;22.1;13.2;0.6;63.4;28.1;7.7;988.9;4.8;13.9
1895-07-14;15.9;22.3;10.7;0.0;66.4;18.1;9.7;991.0;4.8;13.8
1895-07-15;14.4;21.0;12.0;0.0;57.5;34.2;9.5;997.1;3.3;10.7
1895-07-16;14.4;18.0;8.7;0.0;58.5;32.2;5.8;1000.0;1.6;11.0
1895-07-17;13.8;19.4;9.6;0.2;65.5;68.2;1.7;995.9;4.5;11.8
1895-07-18;11.7;17.2;9.5;1.0;70.5;48.2;5.0;993.2;6.5;10.8
1895-07-19;13.5;20.1;9.8;0.4;78.5;58.3;7.5;997.5;6.2;13.6
1895-07-20;21.5;28.4;11.0;0.0;44.5;36.3;10.0;996.1;6.6;11.8
1895-07-21;19.8;29.0;15.5;1.1;57.5;40.3;7.9;998.0;6.9;14.7
1895-07-22;16.9;21.6;13.8;8.3;81.5;66.4;2.9;1000.6;4.1;18.2
1895-07-23;14.1;18.6;10.0;0.0;64.5;42.4;11.9;1009.1;6.2;11.5
1895-07-24;17.2;21.7;8.0;0.3;46.5;66.4;7.6;1006.5;3.7;10.0
1895-07-25;17.4;22.9;14.5;0.2;63.6;52.5;3.9;1000.9;4.8;14.4
1895-07-26;17.6;22.8;10.8;0.0;53.6;52.5;6.7;1003.1;3.2;11.6
1895-07-27;15.8;19.3;12.5;2.0;83.6;68.6;0.6;1005.1;1.2;17.0
1895-07-28;15.9;18.8;13.3;0.7;73.6;68.6;0.7;1009.5;3.8;15.1
1895-07-29;13.1;17.0;11.2;28.2;77.6;74.7;0.4;1004.7;4.0;13.8
1895-07-30;11.0;14.1;8.7;0.2;86.6;68.7;0.5;996.8;5.2;13.1
1895-07-31;11.3;14.5;9.6;10.5;88.7;58.8;4.3;997.7;0.3;13.5
1895-08-01;10.8;14.8;7.2;1.0;79.7;32.8;7.8;1001.0;2.6;11.8
1895-08-02;13.4;18.3;8.4;0.0;62.7;26.9;11.6;1004.2;4.8;10.7
1895-08-03;15.7;20.3;10.2;0.0;61.7;36.9;8.5;1006.4;3.9;12.4
1895-08-04;19.4;26.2;10.8;1.5;51.7;5.0;14.0;1002.8;3.5;12.7
1895-08-05;15.1;20.7;13.6;0.0;69.7;51.0;5.1;1000.8;2.5;14.0
1895-08-06;12.5;18.3;10.3;0.1;76.8;49.1;8.2;1004.9;1.7;13.0
1895-08-07;11.5;17.3;6.2;0.0;62.8;27.1;11.4;1011.4;1.5;9.8
1895-08-08;14.3;20.2;7.6;0.0;50.8;19.2;11.1;1014.2;2.5;9.5
1895-08-09;13.2;18.7;7.5;0.0;70.8;27.3;4.9;1012.0;2.8;12.2
1895-08-10;16.1;22.0;10.7;0.0;60.8;33.3;9.7;1010.4;2.4;12.0
1895-08-11;17.9;23.9;11.0;0.0;57.9;3.4;13.4;1008.7;3.1;13.1
1895-08-12;19.2;25.5;11.8;0.0;61.9;21.5;12.8;1006.7;2.5;14.7
1895-08-13;15.5;20.4;12.2;10.4;86.9;59.5;4.6;1004.4;4.0;18.0
1895-08-14;13.1;16.4;11.7;0.0;82.9;51.6;2.2;1007.2;6.7;14.8
1895-08-15;12.9;17.1;10.2;0.0;87.0;45.7;1.5;1009.5;2.9;15.1
1895-08-16;18.0;24.1;10.6;0.0;70.0;41.7;8.0;1004.9;4.4;16.4
1895-08-17;17.1;22.5;14.2;0.0;71.0;11.8;11.5;1004.4;5.6;16.4
1895-08-18;17.5;24.6;10.7;0.0;56.0;1.9;13.7;1007.7;1.8;12.6
1895-08-19;22.3;30.5;10.0;0.0;46.1;4.0;12.6;1002.4;2.8;12.6
1895-08-20;21.7;28.2;16.0;0.0;60.1;38.0;9.9;1001.1;3.2;17.0
1895-08-21;22.4;28.6;15.0;2.3;60.1;22.1;9.2;998.1;3.8;17.6
1895-08-22;18.4;25.1;16.0;6.5;74.1;50.2;8.5;999.3;0.8;18.4
1895-08-23;17.1;23.1;14.4;1.0;68.2;70.3;5.6;1002.2;2.9;15.8
1895-08-24;13.9;20.6;11.5;0.0;75.2;38.4;5.9;998.7;6.1;13.9
1895-08-25;12.2;16.7;10.0;0.0;68.2;22.5;10.3;1000.6;13.0;11.2
1895-08-26;10.3;14.3;8.5;1.3;80.2;68.5;6.3;998.0;10.4;11.5
1895-08-27;9.7;14.0;7.7;2.5;85.3;58.6;4.0;996.6;7.3;12.2
1895-08-28;10.0;17.1;6.8;1.8;81.3;46.7;6.2;1002.7;3.4;11.6
1895-08-29;11.3;14.5;7.4;0.0;77.3;58.8;4.2;1004.5;8.6;11.6
1895-08-30;12.2;16.3;10.8;1.8;70.4;54.9;7.0;995.9;9.7;11.6
1895-08-31;8.7;13.5;6.3;1.1;83.4;51.0;3.1;991.6;9.7;11.0
1895-09-01;7.6;14.6;2.0;0.0;69.4;15.1;10.7;999.7;5.4;8.2
1895-09-02;6.3;8.3;4.2;5.3;89.5;47.2;0.3;997.8;3.7;10.0
1895-09-03;8.3;13.3;2.1;0.1;78.5;67.2;6.5;1004.6;3.4;9.6
1895-09-04;10.9;13.5;8.1;0.0;82.5;51.3;0.9;1004.4;4.4;12.3
1895-09-05;10.3;14.2;8.2;0.0;77.5;45.4;1.7;1004.2;2.6;11.4
1895-09-06;13.3;19.3;4.9;0.0;72.6;39.5;5.0;997.1;1.8;12.3
1895-09-07;14.5;17.7;11.5;9.9;85.6;69.6;0.6;994.4;5.0;16.6
1895-09-08;13.1;18.0;10.7;0.7;83.6;47.7;5.0;993.9;3.8;14.6
1895-09-09;8.8;13.5;6.5;4.0;84.7;39.8;3.8;991.2;9.0;11.4
1895-09-10;7.1;12.9;5.1;1.1;78.7;37.9;8.3;999.4;7.4;9.2
1895-09-11;6.8;13.1;1.1;0.0;69.7;0.0;10.6;1012.4;1.0;7.4
1895-09-12;9.3;14.9;3.4;0.0;64.8;30.1;9.0;1015.7;0.7;8.4
1895-09-13;10.6;18.8;3.5;0.0;61.8;16.2;10.3;1008.9;4.2;8.4
1895-09-14;10.0;15.5;8.3;0.7;69.8;40.3;4.8;1007.3;9.6;9.9
1895-09-15;11.0;17.1;4.8;0.0;84.9;40.4;5.5;1011.7;4.4;12.3
1895-09-16;15.4;21.3;8.9;0.0;70.9;44.5;9.4;1002.0;3.4;13.4
1895-09-17;13.5;22.1;9.5;0.7;74.9;60.6;5.0;989.9;8.6;13.8
1895-09-18;9.8;13.3;5.3;0.0;79.0;68.7;2.4;997.6;4.2;10.7
1895-09-19;14.7;19.3;7.6;0.0;58.0;46.8;6.9;997.2;5.6;10.6
1895-09-20;15.7;19.7;11.6;0.0;58.0;64.9;3.7;992.1;4.0;11.2
1895-09-21;13.8;18.8;11.8;1.0;51.1;53.0;8.5;994.0;8.2;9.1
1895-09-22;9.5;14.6;6.9;0.0;71.1;39.1;2.4;995.6;8.9;9.6
1895-09-23;8.2;11.8;4.7;0.0;74.1;71.2;0.1;999.7;9.4;9.2
1895-09-24;8.0;11.7;6.5;0.0;63.2;49.3;2.1;1000.8;6.3;7.8
1895-09-25;7.8;13.4;3.5;0.6;69.2;61.4;5.0;1002.7;9.5;7.9
1895-09-26;5.4;11.2;1.8;1.6;67.2;45.5;7.3;1005.6;2.8;6.6
1895-09-27;9.6;12.4;3.9;3.2;82.3;77.6;0.0;1001.0;5.5;11.0
1895-09-28;9.4;13.1;7.9;1.2;87.3;57.7;4.1;998.2;5.5;11.9
1895-09-29;13.4;17.9;5.3;1.1;69.3;73.8;3.0;996.5;5.6;11.2
1895-09-30;15.0;22.0;11.8;0.8;69.4;49.9;3.4;992.8;2.9;13.2
1895-10-01;11.5;14.0;10.7;12.9;97.4;80.0;0.0;992.7;0.2;14.7
1895-10-02;9.9;14.6;7.3;1.7;87.4;48.1;4.5;996.4;5.8;11.8
1895-10-03;9.1;15.4;5.5;0.0;73.5;32.2;6.1;987.2;4.0;9.4
1895-10-04;6.3;10.3;3.9;0.8;87.5;54.3;2.2;985.2;5.0;9.2
1895-10-05;10.9;14.8;5.8;3.0;81.5;56.4;2.5;988.5;6.9;11.8
1895-10-06;13.9;18.2;11.1;0.6;82.6;72.5;1.9;993.2;5.5;14.3
1895-10-07;14.6;18.9;10.9;0.0;78.6;50.6;1.3;997.2;3.7;14.0
1895-10-08;14.9;20.4;10.0;0.0;79.6;38.7;6.9;998.9;3.1;14.3
1895-10-09;16.1;23.1;10.1;0.0;77.7;26.8;7.6;998.5;4.8;15.2
1895-10-10;12.5;16.2;10.5;0.0;69.7;65.0;2.5;1001.0;11.0;11.4
1895-10-11;11.4;16.4;7.1;0.0;73.8;39.1;5.3;1006.4;2.9;10.7
1895-10-12;10.0;15.9;7.9;1.6;73.8;67.2;1.3;999.7;4.4;10.2
1895-10-13;5.9;8.9;4.0;0.0;80.8;33.3;1.5;1003.7;9.0;8.3
1895-10-14;6.4;8.4;4.4;8.3;88.9;81.4;0.0;996.9;5.3;9.4
1895-10-15;11.7;12.8;6.3;12.4;97.9;81.5;0.0;993.0;5.0;14.4
1895-10-16;12.0;12.6;11.3;8.1;96.9;81.6;0.0;995.2;8.2;15.0
1895-10-17;11.1;14.1;10.2;1.7;76.0;71.7;2.7;994.2;10.2;11.2
1895-10-18;4.1;10.4;3.2;0.0;83.0;47.8;1.3;1001.8;3.9;7.4
1895-10-19;3.2;7.0;-1.4;0.0;84.0;65.9;2.7;1011.9;1.0;7.0
1895-10-20;7.7;9.4;2.3;0.4;93.1;80.0;0.0;1011.7;3.2;10.4
1895-10-21;8.5;9.4;7.0;1.9;93.1;80.0;0.0;1008.5;2.8;11.0
1895-10-22;9.8;12.9;8.4;5.4;86.1;76.1;0.2;1005.0;6.2;11.5
1895-10-23;6.0;10.6;4.4;0.2;88.1;26.2;5.3;1006.0;8.0;8.9
1895-10-24;7.2;8.4;2.8;0.0;77.2;76.3;0.3;1010.9;7.6;8.4
1895-10-25;6.2;10.4;4.3;0.0;77.2;56.4;5.4;1006.5;6.1;8.1
1895-10-26;7.2;11.8;3.8;3.9;82.2;58.5;1.4;994.7;7.2;8.9
1895-10-27;4.7;7.8;3.6;0.5;81.3;50.6;4.2;992.6;12.6;7.6
1895-10-28;6.5;8.7;3.3;1.1;71.3;60.7;0.8;999.5;11.2;7.3
1895-10-29;8.4;9.6;5.6;4.3;90.3;82.8;0.0;992.7;9.3;10.4
1895-10-30;4.8;8.6;3.9;3.1;96.4;72.9;0.0;996.9;2.3;9.1
1895-10-31;3.5;4.2;3.0;5.9;98.4;83.0;0.0;1001.8;0.8;8.3
1895-11-01;2.9;6.9;-0.4;2.6;84.4;53.1;6.4;1003.4;3.5;6.7
1895-11-02;3.7;6.9;1.4;1.1;90.5;73.2;2.1;991.7;7.8;7.6
1895-11-03;5.1;7.4;3.0;0.7;88.5;59.2;3.5;997.7;7.5;8.3
1895-11-04;6.9;11.4;3.6;2.1;86.5;77.3;0.0;994.7;11.1;9.7
1895-11-05;1.8;7.2;-1.1;1.0;77.5;59.4;6.4;1001.4;1.8;5.6
1895-11-06;2.2;5.6;-1.7;0.1;87.6;53.5;6.5;999.4;1.4;6.5
1895-11-07;-0.7;3.1;-3.4;0.0;82.6;49.6;6.2;1007.8;1.6;5.1
1895-11-08;-0.2;1.6;-3.9;1.0;97.6;65.7;0.0;1012.7;0.2;6.1
1895-11-09;-1.6;1.9;-3.3;0.0;89.7;29.8;7.8;1019.2;0.6;5.2
1895-11-10;-2.7;1.7;-6.1;0.2;91.7;33.8;5.1;1014.1;2.0;4.8
1895-11-11;-3.6;-2.4;-6.7;0.1;99.7;83.9;0.0;1018.0;1.3;4.8
1895-11-12;-0.6;0.3;-2.5;0.0;100.0;84.0;0.0;1022.6;1.6;6.3
1895-11-13;-1.7;0.0;-2.5;0.1;100.0;84.1;0.0;1019.2;3.6;5.7
1895-11-14;0.6;2.2;-4.5;0.0;87.8;34.1;6.1;1005.4;4.2;5.6
1895-11-15;2.4;3.4;1.2;17.3;92.8;84.2;0.0;995.7;5.6;7.1
1895-11-16;3.0;4.1;1.0;0.2;94.8;84.3;0.0;1006.1;5.4;7.5
1895-11-17;1.4;2.9;0.6;1.7;91.9;84.4;0.0;995.3;6.8;6.5
1895-11-18;3.9;6.0;1.0;4.4;86.9;74.4;0.6;980.7;2.9;7.1
1895-11-19;4.5;5.3;2.5;23.9;97.9;84.5;0.0;979.9;5.1;8.1
1895-11-20;3.3;5.5;1.7;1.6;91.9;84.6;0.0;998.4;8.2;7.5
1895-11-21;-0.6;2.1;-2.7;0.0;81.9;44.6;4.6;1012.5;4.3;5.1
1895-11-22;0.2;1.8;-2.9;0.0;78.0;82.7;0.0;1002.9;8.4;4.9
1895-11-23;-0.4;2.3;-1.4;0.0;90.0;82.8;0.5;995.8;3.9;5.6
1895-11-24;-0.4;0.9;-1.2;0.1;89.0;60.8;0.0;1001.4;3.8;5.5
1895-11-25;2.5;3.7;-1.3;5.1;87.0;84.9;0.0;993.7;11.2;6.4
1895-11-26;5.3;6.3;2.3;6.0;91.0;84.9;0.0;983.6;11.4;7.9
1895-11-27;-2.3;6.4;-4.3;0.0;81.1;39.0;1.7;1007.9;6.1;4.3
1895-11-28;3.0;5.4;-4.2;5.6;87.1;85.1;0.0;1007.2;9.1;6.4
1895-11-29;8.4;9.1;5.3;0.0;91.1;85.1;0.0;1007.2;11.5;9.9
1895-11-30;5.2;8.1;4.4;0.1;93.1;85.2;0.0;1000.5;4.3;8.3
1895-12-01;3.1;4.5;2.5;7.9;100.0;85.2;0.0;990.5;3.8;7.7
1895-12-02;-2.3;3.0;-4.6;0.1;88.2;59.3;5.5;1009.7;10.5;4.5
1895-12-03;-1.7;1.2;-6.6;0.0;89.2;55.3;4.2;1011.4;8.7;4.5
1895-12-04;-0.1;0.2;-1.6;4.8;91.2;85.4;0.0;1000.9;5.6;5.5
1895-12-05;0.3;1.1;-0.4;0.0;99.2;79.4;0.0;1006.2;5.4;6.1
1895-12-06;-3.8;0.8;-5.4;0.0;100.0;43.5;3.1;1008.9;3.8;4.8
1895-12-07;-3.7;-0.9;-5.5;0.2;92.2;45.5;5.9;997.2;6.5;4.1
1895-12-08;-0.9;1.2;-4.4;0.0;92.2;53.5;0.0;996.9;6.1;5.3
1895-12-09;-1.8;0.3;-4.8;0.0;76.3;47.6;5.8;989.1;11.1;4.0
1895-12-10;-0.0;4.2;-2.0;0.0;90.3;23.6;4.9;996.3;1.2;5.6
1895-12-11;-1.2;1.0;-4.3;0.0;97.3;69.6;2.8;995.1;4.0;5.3
1895-12-12;2.1;3.9;-1.4;1.6;92.3;77.7;0.0;996.5;3.9;6.6
1895-12-13;2.9;4.2;-0.8;0.0;92.3;59.7;2.8;993.3;6.3;6.6
1895-12-14;7.0;9.3;3.8;0.7;91.3;63.7;0.0;993.7;9.1;9.0
1895-12-15;3.4;6.5;-0.0;0.0;86.3;51.8;3.4;1014.6;5.8;6.5
1895-12-16;6.8;7.0;3.8;0.0;92.3;85.8;0.0;1016.0;10.8;8.6
1895-12-17;5.0;7.1;3.9;0.0;88.3;79.8;1.5;1016.5;2.2;7.6
1895-12-18;0.5;7.1;-0.1;0.0;98.4;85.9;0.0;1011.9;3.1;6.1
1895-12-19;1.3;3.0;-1.0;0.0;89.4;67.9;4.6;1000.1;6.5;5.7
1895-12-20;4.8;6.1;0.4;2.7;73.4;55.9;2.8;986.2;11.0;5.8
1895-12-21;4.1;7.7;1.2;0.0;74.4;45.9;1.8;989.1;10.5;6.1
1895-12-22;1.0;4.7;-2.1;0.0;90.4;7.9;6.0;1005.2;5.6;5.7
1895-12-23;2.6;3.5;-0.5;0.3;87.4;83.9;0.0;1008.8;7.2;6.1
1895-12-24;4.5;5.3;3.0;0.0;85.4;86.0;0.0;1013.5;8.6;6.8
1895-12-25;2.8;4.8;0.7;1.3;87.4;78.0;4.5;1008.4;7.5;6.2
1895-12-26;3.0;4.8;0.7;2.3;96.4;84.0;0.0;1007.5;9.0;6.9
1895-12-27;2.8;4.0;2.2;0.1;94.4;86.0;0.0;1016.7;4.5;6.8
1895-12-28;-0.8;2.9;-2.3;0.0;79.4;40.0;4.4;1027.3;1.6;4.4
1895-12-29;-2.1;0.5;-3.9;0.0;80.4;56.0;0.0;1032.9;1.2;4.1
1895-12-30;-4.3;-0.5;-6.1;0.0;88.4;20.0;5.9;1029.7;1.0;3.7
1895-12-31;0.4;1.9;-5.8;0.7;89.4;86.0;0.0;1011.9;10.3;5.2
1896-01-01;-8.4;-5.8;-11.3;0.0;81.6;60.0;2.1;993.7;2.1;2.5
1896-01-02;-10.7;-6.1;-14.0;0.1;99.6;52.0;0.6;998.1;1.9;2.5
1896-01-03;-9.8;-7.3;-15.8;4.0;87.6;72.0;0.0;1013.4;0.7;2.1
1896-01-04;-3.3;-2.3;-8.0;2.1;98.6;86.0;0.0;1016.7;0.1;3.9
1896-01-05;-3.9;-1.2;-6.0;0.0;97.6;86.0;0.0;1018.4;0.3;3.9
1896-01-06;-11.6;-5.3;-15.6;0.0;85.6;70.0;0.0;1018.1;1.8;1.9
1896-01-07;-12.9;-10.1;-15.7;0.0;82.6;20.0;6.2;1012.3;7.1;1.7
1896-01-08;-8.9;-4.4;-13.6;0.0;81.6;19.9;6.3;1006.4;7.5;2.2
1896-01-09;-3.2;-1.3;-10.6;0.8;86.6;79.9;0.0;997.7;4.2;3.5
1896-01-10;-2.2;-0.5;-5.8;0.1;90.6;85.9;0.0;996.9;13.0;3.9
1896-01-11;-9.1;-1.5;-13.1;0.0;86.6;31.9;4.5;1005.3;7.0;2.6
1896-01-12;-10.2;-8.1;-16.1;0.0;88.6;51.9;3.1;1007.9;5.6;2.1
1896-01-13;-5.7;-3.3;-9.8;7.8;95.6;83.9;0.0;996.0;8.7;3.1
1896-01-14;-8.6;-0.8;-13.5;0.9;92.5;59.8;0.0;989.5;9.6;2.9
1896-01-15;-12.2;-9.1;-17.3;0.4;90.5;71.8;0.4;1005.7;3.4;1.8
1896-01-16;-8.7;-4.9;-14.1;6.4;93.5;85.8;0.0;1000.5;6.6;2.5
1896-01-17;-15.0;-5.1;-19.5;0.1;87.5;45.7;3.6;1001.9;2.7;1.8
1896-01-18;-16.7;-12.4;-22.0;0.1;86.5;51.7;4.2;1013.6;1.7;1.4
1896-01-19;-15.9;-13.3;-23.4;0.0;85.5;15.7;6.9;1019.8;4.4;1.3
1896-01-20;-5.3;-0.9;-16.5;3.3;86.5;59.6;4.8;1007.0;6.6;3.0
1896-01-21;-1.5;1.8;-3.4;0.5;85.5;51.6;0.2;994.7;13.4;4.1
1896-01-22;-4.7;-2.3;-6.9;0.0;88.5;77.6;0.0;998.6;10.2;3.4
1896-01-23;-7.9;-2.7;-12.4;0.0;86.4;27.5;5.9;998.5;0.7;2.6
1896-01-24;-0.9;3.9;-14.6;5.0;96.4;77.5;0.0;999.3;5.0;4.5
1896-01-25;4.6;5.2;3.4;0.9;94.4;77.5;0.0;999.2;12.5;6.7
1896-01-26;2.0;4.9;-0.0;0.0;91.4;53.4;3.8;1004.1;5.6;5.7
1896-01-27;2.6;5.1;-3.9;0.0;82.4;69.4;3.4;1004.3;3.8;5.0
1896-01-28;-0.1;4.1;-2.6;0.0;83.4;31.3;5.6;1005.7;6.4;4.5
1896-01-29;-1.0;3.5;-6.1;0.0;81.4;7.3;6.2;1001.7;10.1;3.8
1896-01-30;3.6;5.4;-2.3;0.5;98.3;85.2;0.0;1000.3;9.5;6.5
1896-01-31;6.8;9.3;4.4;1.7;91.3;85.2;2.1;1003.9;11.4;7.4
1896-02-01;5.4;7.4;4.5;17.1;98.3;85.1;0.0;993.0;3.7;7.4
1896-02-02;4.0;5.4;2.9;1.2;100.0;85.1;0.0;996.5;4.1;6.9
1896-02-03;-0.4;3.6;-2.2;0.0;79.3;61.0;0.0;1012.5;5.9;4.1
1896-02-04;-5.8;-1.8;-7.4;0.0;71.2;22.9;7.6;1024.4;2.5;2.3
1896-02-05;-3.3;0.6;-10.8;0.0;66.2;62.9;2.3;1019.6;4.6;2.3
1896-02-06;-0.7;1.5;-5.6;0.0;86.2;54.8;1.1;1015.4;2.3;4.2
1896-02-07;2.6;5.3;-5.0;2.1;77.2;62.8;2.8;1006.1;8.8;4.7
1896-02-08;5.8;6.9;4.2;4.7;83.2;82.7;0.0;993.0;14.6;6.5
1896-02-09;3.6;6.1;2.8;3.7;94.1;66.6;0.0;991.8;12.1;6.3
1896-02-10;4.6;7.5;2.7;4.9;94.1;74.6;1.1;974.9;7.3;6.7
1896-02-11;6.3;8.4;2.8;2.1;91.1;74.5;0.0;985.7;12.0;7.3
1896-02-12;4.4;7.6;3.0;2.4;86.1;76.4;0.0;989.0;9.2;6.2
1896-02-13;2.7;4.2;0.3;5.5;94.1;78.4;1.8;996.1;8.6;5.8
1896-02-14;7.0;9.1;2.6;7.2;86.0;84.3;0.0;992.9;12.8;7.3
1896-02-15;9.4;12.2;6.4;0.0;87.0;68.2;0.0;1003.3;6.0;8.7
1896-02-16;9.9;15.5;4.2;0.0;73.0;50.1;5.5;1007.1;4.2;7.1
1896-02-17;6.8;12.9;2.1;7.4;84.0;54.1;3.5;1009.8;4.5;7.0
1896-02-18;5.8;8.1;3.5;4.8;91.9;82.0;4.4;1012.2;5.4;7.1
1896-02-19;9.6;10.8;5.6;14.2;99.9;83.9;0.0;1000.6;9.7;9.9
1896-02-20;9.6;10.5;8.9;2.8;99.9;83.8;0.0;994.4;5.6;9.9
1896-02-21;7.9;11.5;4.9;1.0;80.9;73.8;5.8;982.8;5.5;7.1
1896-02-22;3.3;8.2;0.7;11.3;99.8;83.7;0.0;974.0;7.6;7.0
1896-02-23;-3.5;1.1;-4.7;1.0;93.8;67.6;0.0;987.0;3.6;3.8
1896-02-24;-1.7;1.8;-7.8;0.0;92.8;73.5;0.3;988.6;3.2;4.2
1896-02-25;4.7;7.8;-0.9;0.6;90.7;69.4;1.0;981.3;5.8;6.3
1896-02-26;5.6;9.4;3.5;0.0;70.7;57.3;6.8;991.8;5.5;5.4
1896-02-27;9.0;13.0;4.5;0.0;66.7;61.2;5.3;994.3;9.3;6.6
1896-02-28;10.2;17.0;6.3;3.0;66.7;65.2;4.4;998.0;11.2;7.0
